775,Puccini,1169,715110,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
776,Schubert I,1246,749980,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
777,Chopin,1383,776343,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
778,Verdi,762,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
779,Rubinstein,1360,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
780,Rossini II,956,585640,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
781,Handel I,925,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
782,Brahms,1530,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
783,Bach,1928,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
784,Mozart II,1096,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
785,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
786,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
787,Handel II,921,512700,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
788,Puccini,1169,717970,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
789,Schubert I,1246,749980,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
790,Chopin,1383,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
791,Mozart II,1096,642950,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
792,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
793,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
794,Handel II,921,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
795,Puccini,1169,729000,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
796,Schubert I,1246,753060,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
797,Chopin,1383,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
798,Mozart II,1096,642950,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
799,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
800,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
801,Handel II,921,518700,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
802,Puccini,1169,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
803,Schubert I,1246,753060,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
804,Chopin,1383,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
805,Mozart II,1096,645590,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
806,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
807,Handel II,921,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
808,Puccini,1169,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
809,Schubert I,1246,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
810,Chopin,1383,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
811,Handel II,921,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
812,Puccini,1169,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
813,Schubert I,1246,789950,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
814,Chopin,1383,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
815,Mozart II,1096,648120,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
816,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
817,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
818,Handel II,921,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
819,Puccini,1169,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
820,Schubert II,1246,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
821,Chopin,1383,908626,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
822,Mozart II,1096,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
823,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
824,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
825,Handel II,921,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
826,Puccini,1169,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
827,Schubert I,1246,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
828,Chopin,1383,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
829,Mozart II,1096,650786,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
830,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
831,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
832,Handel II,921,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
833,Puccini,1169,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
834,Schubert II,1246,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
835,Chopin,1383,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
836,Mozart II,1096,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
837,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
838,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
839,Handel II,921,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
840,Puccini,1169,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
841,Schubert I,1246,771550,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
842,Chopin,1383,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
843,Mozart II,1096,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
844,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
845,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
846,Handel II,921,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
847,Puccini,1169,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
848,Schubert I,1246,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
849,Chopin,1383,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
850,Mozart II,1096,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
851,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
852,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
853,Handel II,921,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
854,Puccini,1169,690406,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
855,Schubert I,1246,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
856,Chopin,1383,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
857,Mozart II,1096,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
858,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
859,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
860,Handel II,921,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
861,Puccini,1169,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
862,Schubert II,1246,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
863,Chopin,1383,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
864,Rubinstein,1360,953480,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
865,Verdi,762,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
866,Dvorak,1104,681230,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
867,Brahms,1530,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
868,Mendelssohn,2109,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Sold,Green stone park,North,Edmonton,Townhomes
869,Mozart II,1096,645590,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
870,Dvorak,1104,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
871,Brahms,1530,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
872,Mendelssohn,2109,1652860,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
873,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
874,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
875,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
876,Rubinstein,1360,959530,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
877,Verdi,762,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
878,Dvorak,1104,684860,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
879,Brahms,1530,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
880,Mendelssohn,2109,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
881,Rubinstein,1360,969210,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
882,Rossini II,956,589270,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
883,Handel I,925,590480,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Available,Green stone park,North,Edmonton,Townhomes
884,Brahms,1530,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
885,Bach,1928,1629870,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
886,Rubinstein,1360,977680,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
887,Rossini II,956,596530,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
888,Handel II,921,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
889,Brahms,1530,1143450,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
890,Bach,1928,1639500,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Sold,Green stone park,North,Edmonton,Townhomes
891,Mozart II,1096,571200,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
892,Bach,1928,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Sold,Green stone park,North,Edmonton,Townhomes
893,Bach,1928,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Sold,Green stone park,North,Edmonton,Townhomes
894,Handel I,925,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Show Suite,Green stone park,North,Edmonton,Townhomes
895,Rubinstein,1360,986150,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
896,Rossini I,956,600160,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1.5,Available,Green stone park,North,Edmonton,Townhomes
897,Handel II,921,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
898,Brahms,1530,1185800,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
899,Strauss II,1674,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,1.5,Sold,Green stone park,North,Edmonton,Townhomes
900,Strauss I,3053,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Sold,Green stone park,North,Edmonton,Townhomes
901,Rossini I,956,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1.5,Available,Green stone park,North,Edmonton,Townhomes
902,Handel II,921,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
903,Brahms,1530,1246300,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
904,Carrera,3124,2800000,7484 32 Ave,Immediate ,2018-06-04 0:00,3,2.5,Available,Green stone park,North,Edmonton,Townhomes
905,Pavarotti,1987,1860980,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
906,Grand,3743,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,3,Sold,Green stone park,North,Edmonton,Townhomes
907,Townhouse 201,2295,1276550,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
908,Townhouse 202,2012,1159180,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
909,Townhouse 203,1717,1001800,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
910,Townhouse 201,2295,1276550,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
911,Townhouse 202,2012,1159180,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
912,Townhouse 203,1717,1001800,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
913,Townhouse 204,2191,1167650,7484 32 Ave,Immediate ,2018-06-04 0:00,3,2.5,Available,Green stone park,North,Edmonton,Townhomes
914,Townhouse 205,2166,1136190,7484 32 Ave,Immediate ,2018-06-04 0:00,3,2.5,Available,Green stone park,North,Edmonton,Townhomes
915,Townhouse 206,1819,1009140,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
916,Townhouse 201,2295,1276550,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
917,Townhouse 202,2012,1159180,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
918,Townhouse 203,1717,1001800,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
919,Townhouse 204,2191,1167650,7484 32 Ave,Immediate ,2018-06-04 0:00,3,2.5,Available,Green stone park,North,Edmonton,Townhomes
920,Townhouse 205,2166,1136190,7484 32 Ave,Immediate ,2018-06-04 0:00,3,2.5,Available,Green stone park,North,Edmonton,Townhomes
921,Townhouse 206,1819,1009140,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
922,Townhouse 204,2191,1167650,7484 32 Ave,Immediate ,2018-06-04 0:00,3,2.5,Available,Green stone park,North,Edmonton,Townhomes
923,Townhouse 205,2166,1136190,7484 32 Ave,Immediate ,2018-06-04 0:00,3,2.5,Available,Green stone park,North,Edmonton,Townhomes
924,Rubinstein,1360,948640,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
925,Mozart II,1096,640310,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
926,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
927,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
928,Handel II,921,512700,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
929,Puccini,1169,715110,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
930,Schubert I,1246,749980,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
931,Chopin,1383,776343,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
932,Verdi,762,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
933,Rubinstein,1360,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
934,Rossini II,956,585640,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
935,Handel I,925,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
936,Brahms,1530,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
937,Bach,1928,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
938,Mozart II,1096,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
939,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
940,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
941,Handel II,921,512700,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
942,Puccini,1169,717970,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
943,Schubert I,1246,749980,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
944,Chopin,1383,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
945,Mozart II,1096,642950,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
946,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
947,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
948,Handel II,921,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
949,Puccini,1169,729000,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
950,Schubert I,1246,753060,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
951,Chopin,1383,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
952,Mozart II,1096,642950,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
953,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
954,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
955,Handel II,921,518700,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
956,Puccini,1169,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
957,Schubert I,1246,753060,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
958,Chopin,1383,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
959,Mozart II,1096,645590,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
960,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
961,Handel II,921,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
962,Puccini,1169,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
963,Schubert I,1246,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
964,Chopin,1383,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
965,Handel II,921,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
966,Puccini,1169,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
967,Schubert I,1246,789950,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
968,Chopin,1383,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
969,Mozart II,1096,648120,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
970,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
971,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
972,Handel II,921,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
973,Puccini,1169,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
974,Schubert II,1246,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
975,Chopin,1383,908626,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
976,Mozart II,1096,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
977,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
978,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
979,Handel II,921,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
980,Puccini,1169,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
981,Schubert I,1246,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
